Date,Open,High,Low,Close,Adj Close,Volume
24-06-2016,1282.569946,1296.599976,1257.069946,1286.969971,1183.174072,3766586
27-06-2016,1273.5,1273.5,1241.319946,1247.930054,1147.282593,4272566
28-06-2016,1247.930054,1251.449951,1229.199951,1231.969971,1132.609985,4499524
29-06-2016,1237.5,1256.25,1232.650024,1251.449951,1150.518799,2531264
30-06-2016,1261,1281.449951,1250.180054,1276.550049,1173.594849,5121812
01-07-2016,1281,1282.300049,1247.180054,1250.430054,1149.581177,2197296
04-07-2016,1258,1262.930054,1241,1247.099976,1146.519653,1883484
05-07-2016,1247.099976,1248.530029,1238.569946,1242.650024,1142.428711,1559748
07-07-2016,1243.849976,1245.930054,1212.5,1214.900024,1116.916748,3316800
08-07-2016,1217.5,1221.030029,1201.75,1213.300049,1115.445923,2456356
11-07-2016,1215,1235.900024,1213.5,1232.069946,1132.701904,1543632
12-07-2016,1235.849976,1237.5,1217.930054,1232.469971,1133.06958,1465536
13-07-2016,1239,1249.619995,1225.619995,1246.550049,1146.014038,2102300
14-07-2016,1243,1264.5,1235.5,1260.949951,1159.25293,2699988
15-07-2016,1258.5,1263.900024,1213.280029,1222.680054,1124.069458,8336366
18-07-2016,1223.5,1234.5,1215.300049,1216.719971,1118.589966,2598850
19-07-2016,1213.75,1236.400024,1213.75,1233.099976,1133.648804,2362896
20-07-2016,1225,1251.25,1224.069946,1247.469971,1146.859741,2815252
21-07-2016,1244.75,1259.75,1232.219971,1253.030029,1151.97168,2527148
22-07-2016,1249.449951,1262,1246,1257.550049,1156.127075,1517216
25-07-2016,1256,1281.599976,1252.900024,1279.469971,1182.390625,1688796
26-07-2016,1279.469971,1284,1266.5,1276.300049,1179.46106,2311290
27-07-2016,1277.5,1290.199951,1272.5,1288.780029,1190.994263,1750510
28-07-2016,1290.25,1314.780029,1288.530029,1309.619995,1210.252686,4632080
29-07-2016,1307,1317.449951,1299.5,1309.650024,1210.281006,2488084
01-08-2016,1316,1362.5,1316,1354.119995,1251.376709,3961704
02-08-2016,1351.449951,1357.849976,1344.900024,1349.599976,1247.199463,2578162
03-08-2016,1343,1349.5,1324.530029,1328.150024,1227.376831,2294702
04-08-2016,1335,1341.469971,1318.119995,1326,1225.390381,1415416
05-08-2016,1336.949951,1342.150024,1316,1324.550049,1224.050293,1868484
08-08-2016,1320,1334,1314.530029,1324.75,1224.235229,2058244
09-08-2016,1329,1329.900024,1289.430054,1325.099976,1224.558472,2261914
10-08-2016,1325.5,1341,1324,1337.699951,1236.202393,2062078
11-08-2016,1332.780029,1357.5,1332.780029,1354.949951,1252.143555,2233138
12-08-2016,1352.5,1372.400024,1351.030029,1369.219971,1265.330811,2327358
16-08-2016,1369,1370,1336.930054,1345.849976,1243.734009,3183754
17-08-2016,1349.5,1349.5,1309,1312.280029,1212.710938,1848566
18-08-2016,1317.5,1328.780029,1315.050049,1319.280029,1219.180054,1292064
19-08-2016,1320,1323.219971,1300,1301.75,1202.97998,2416244
22-08-2016,1294,1297.219971,1268.150024,1274.349976,1177.658936,2265274
23-08-2016,1272.469971,1302.469971,1270.099976,1300.530029,1201.852783,1503374
24-08-2016,1294.900024,1301,1284.530029,1286.030029,1188.452637,1116878
25-08-2016,1290,1294.849976,1263,1275.530029,1178.74939,1939690
26-08-2016,1279.900024,1286.280029,1258.599976,1262.469971,1166.68042,1250314
29-08-2016,1267.469971,1267.469971,1233.380005,1250.280029,1155.415527,1488728
30-08-2016,1255,1274.900024,1250.619995,1272.069946,1175.55188,1444026
31-08-2016,1275,1275,1250.430054,1255.650024,1160.378052,3231668
01-09-2016,1262.449951,1267.469971,1243.530029,1253.75,1158.62207,1345736
02-09-2016,1256,1259.699951,1248.030029,1257.400024,1161.995117,1742330
06-09-2016,1259.949951,1260.069946,1240,1242.030029,1147.79126,2239066
07-09-2016,1249.849976,1249.849976,1211.5,1220.280029,1127.69165,3854040
08-09-2016,1180,1180,1142.380005,1161.050049,1072.955933,7021516
09-09-2016,1164.849976,1183.319946,1160.030029,1176.219971,1086.974609,2742438
12-09-2016,1168.5,1181.969971,1162,1179.530029,1090.033569,2024454
14-09-2016,1181,1188.800049,1155,1164.219971,1075.88501,2069858
15-09-2016,1169.969971,1171.050049,1158.380005,1163.469971,1075.192017,2818964
16-09-2016,1168.349976,1188,1160,1180.849976,1091.253418,4358004
19-09-2016,1182.5,1213.5,1175,1205.719971,1114.236328,2802546
20-09-2016,1205.5,1208.449951,1192.699951,1203.25,1111.953735,1184552
21-09-2016,1203.849976,1212,1200.349976,1206.699951,1115.141846,1678020
22-09-2016,1212.619995,1214,1185.550049,1189,1098.784912,2857574
23-09-2016,1191,1201.930054,1185.569946,1199.050049,1108.072388,1800726
26-09-2016,1200.550049,1209.550049,1197.5,1200.550049,1109.45874,1753476
27-09-2016,1200.550049,1224,1200.550049,1218.050049,1125.631104,2038792
28-09-2016,1215.5,1218.75,1207.599976,1211.530029,1119.605469,1731328
29-09-2016,1217.5,1228.25,1209.800049,1218.900024,1126.41626,3603958
30-09-2016,1218.530029,1224.900024,1211.550049,1215.400024,1123.182129,2175364
03-10-2016,1225,1228.819946,1200.550049,1205.849976,1114.356323,1818880
04-10-2016,1210,1212.530029,1199,1202.569946,1111.325439,1780718
05-10-2016,1204,1207.699951,1188.050049,1193.180054,1102.647827,1176354
06-10-2016,1197.5,1201.199951,1186.380005,1194.380005,1103.756836,2267572
07-10-2016,1194,1194,1179.099976,1183.900024,1094.071899,1816512
10-10-2016,1184.949951,1193.449951,1177.530029,1190.150024,1099.847656,1202142
13-10-2016,1181.650024,1184.949951,1160.449951,1164.449951,1076.097656,5173334
14-10-2016,1157.5,1193.5,1145.5,1183.099976,1093.332642,7741214
17-10-2016,1184.449951,1187.900024,1172.199951,1181.219971,1091.595337,2728346
18-10-2016,1188,1207.849976,1177.400024,1200.099976,1109.042603,2128632
19-10-2016,1200.5,1205,1185.150024,1197.550049,1106.686035,1985058
20-10-2016,1198.449951,1204.680054,1193,1200.569946,1109.477051,1265854
21-10-2016,1200,1215.949951,1199.119995,1214.319946,1122.183594,1259660
24-10-2016,1214.099976,1217.449951,1201.280029,1213.849976,1127.786133,1253190
25-10-2016,1202.5,1207.300049,1190.5,1199.219971,1114.193604,1772466
26-10-2016,1199.300049,1201.380005,1186.25,1198.119995,1113.171753,1437130
27-10-2016,1189.849976,1214.75,1182.75,1209.050049,1123.326904,2941602
28-10-2016,1205,1207.550049,1194,1199.349976,1114.314453,1752102
01-11-2016,1199.849976,1199.849976,1167.069946,1175,1091.690674,2934776
02-11-2016,1170.5,1172,1147.5,1152.030029,1070.349609,2325076
03-11-2016,1147,1167.5,1142.25,1159.719971,1077.494263,1463310
04-11-2016,1160,1168.069946,1147,1165.280029,1082.660034,1183752
07-11-2016,1168.949951,1172.449951,1130.030029,1138.530029,1057.806641,2048052
08-11-2016,1140.219971,1153.5,1130,1141.599976,1060.659058,1933634
09-11-2016,1090,1137.5,1071.430054,1084.930054,1008.006897,4500226
10-11-2016,1102.400024,1108.75,1070.400024,1077.719971,1001.308228,2172426
11-11-2016,1073.530029,1073.530029,1043.099976,1050.569946,976.082947,2398424
15-11-2016,1058.449951,1078.780029,1025.949951,1060.650024,985.448303,6290324
16-11-2016,1072.550049,1104.449951,1069,1094.800049,1017.177124,4019958
17-11-2016,1092.5,1104.300049,1065.069946,1068.599976,992.834839,2504688
18-11-2016,1071,1075,1052.099976,1062.550049,987.213745,2140534
21-11-2016,1063.099976,1070,1052.5,1066.449951,990.837158,1793366
22-11-2016,1066,1088.719971,1061.030029,1067.5,991.812927,1318860
23-11-2016,1074.5,1081.469971,1063.599976,1078.180054,1001.735657,1275808
24-11-2016,1077.449951,1103.800049,1068.5,1094.219971,1016.638184,3026234
25-11-2016,1106,1153.619995,1096.099976,1150.180054,1068.630615,4276148
28-11-2016,1147,1159.719971,1125.949951,1141.300049,1060.380371,1924296
29-11-2016,1137.5,1146,1126.280029,1129.930054,1049.816528,1442296
30-11-2016,1132.5,1147.380005,1121.150024,1138.030029,1057.342041,3445832
01-12-2016,1138.5,1145,1127.030029,1131.719971,1051.479492,1123052
02-12-2016,1129,1135.400024,1102.599976,1110.930054,1032.163208,1998032
05-12-2016,1114.5,1118.930054,1085,1093,1015.504578,2249526
06-12-2016,1095,1101.969971,1084.949951,1091.180054,1013.813721,1593444
07-12-2016,1091.099976,1092.219971,1072.819946,1077.280029,1000.899353,2065706
08-12-2016,1080.25,1099.5,1080,1097.880005,1020.038818,3239546
09-12-2016,1102.5,1109.949951,1086.650024,1097.619995,1019.797058,1588718
12-12-2016,1097.400024,1108.800049,1081.5,1104.099976,1025.817871,1311758
13-12-2016,1109,1109,1091.5,1100.150024,1022.148132,2147534
14-12-2016,1107,1112.349976,1094.5,1103.800049,1025.539063,1870366
15-12-2016,1101,1136.050049,1101,1129.650024,1049.556152,4295410
16-12-2016,1138.5,1145,1126,1141.319946,1060.398682,1987230
19-12-2016,1140,1148.849976,1130.650024,1144.449951,1063.306763,1334210
20-12-2016,1146,1172.5,1143.530029,1169.650024,1086.720215,2922760
21-12-2016,1171.900024,1171.900024,1152.800049,1156.800049,1074.78125,2034902
22-12-2016,1153,1162.5,1143.099976,1153.849976,1072.040405,1868300
23-12-2016,1150,1158.880005,1139.400024,1144.050049,1062.935425,1118954
26-12-2016,1133,1150.800049,1133,1146.550049,1065.257935,897408
27-12-2016,1140.75,1165,1140.75,1161.699951,1079.333862,1294692
28-12-2016,1163.349976,1174.949951,1151.569946,1156.699951,1074.688354,1350418
29-12-2016,1151.5,1179.949951,1151.5,1175.849976,1092.480469,1963516
30-12-2016,1177.449951,1189.300049,1172.819946,1182.780029,1098.919434,1405748
02-01-2017,1183.300049,1187.550049,1176.199951,1180.680054,1096.968262,823132
03-01-2017,1180.619995,1185.849976,1171.650024,1184.119995,1100.164063,1475324
04-01-2017,1184.849976,1194.430054,1179.150024,1189.75,1105.39502,1420066
05-01-2017,1192,1194.969971,1160.199951,1167.199951,1084.443604,2216404
06-01-2017,1160.5,1164.680054,1128.550049,1140.699951,1059.822754,3009896
09-01-2017,1137.5,1155.650024,1128.5,1151.849976,1070.182129,1854578
10-01-2017,1152,1164.900024,1145.75,1157.680054,1075.599121,1533914
11-01-2017,1157.5,1164.800049,1140.099976,1162.199951,1079.798462,1931296
12-01-2017,1162.199951,1180,1152,1172.180054,1089.071167,2570374
13-01-2017,1174,1178.969971,1118.930054,1124.650024,1044.910645,10235580
16-01-2017,1125,1136.949951,1114,1129.280029,1049.212402,3364808
17-01-2017,1127.449951,1143.900024,1126.400024,1139.380005,1058.596191,3009956
18-01-2017,1139,1149,1132.719971,1147.550049,1066.187012,3136574
19-01-2017,1147.5,1147.569946,1141.469971,1145.5,1064.282349,2251676
20-01-2017,1143.5,1150,1132.5,1142.680054,1061.662476,2037246
23-01-2017,1132.5,1156.75,1129.900024,1153.349976,1077.706421,2318546
24-01-2017,1152,1161.5,1145,1159.180054,1083.153687,2282638
25-01-2017,1161.300049,1180,1159.030029,1176.5,1099.338013,4111648
27-01-2017,1172.530029,1189.380005,1172.530029,1178.900024,1101.580566,2871658
30-01-2017,1170.5,1175.969971,1159.069946,1166.449951,1089.947021,2577956
31-01-2017,1160,1166.030029,1100.030029,1114.900024,1041.77832,4666804
01-02-2017,1110,1119.969971,1077.780029,1083.949951,1012.857849,4864152
02-02-2017,1085.030029,1109.5,1076.5,1103.819946,1031.424683,6009482
03-02-2017,1104.849976,1121.5,1095.5,1116.280029,1043.067627,2153372
06-02-2017,1129,1129.25,1107.469971,1120.380005,1046.89856,2408910
07-02-2017,1122,1126.300049,1113,1122.300049,1048.692749,1814638
08-02-2017,1122.449951,1141.300049,1122.030029,1135.469971,1060.998901,2212584
09-02-2017,1137.5,1164,1135.099976,1158.650024,1082.658569,4033202
10-02-2017,1155.5,1212.219971,1155.5,1198.969971,1120.333862,5782160
13-02-2017,1198,1214.5,1191.180054,1207.119995,1127.949585,3819812
14-02-2017,1209.819946,1209.819946,1199,1203.119995,1124.211792,2033328
15-02-2017,1198.5,1214,1187.550049,1206.849976,1127.697266,1924972
16-02-2017,1230,1239,1217.800049,1223.880005,1143.610474,4175680
17-02-2017,1236,1237.800049,1201,1203.949951,1124.987549,2723324
20-02-2017,1212.5,1277.5,1204.050049,1251.099976,1169.045288,3973948
21-02-2017,1257,1262.949951,1227.569946,1232.680054,1151.833496,5501112
22-02-2017,1232.949951,1235,1200.069946,1205.75,1126.669556,4505496
23-02-2017,1207.5,1246.619995,1207.5,1240.900024,1159.514038,4853352
27-02-2017,1239.550049,1251,1235.030029,1244.930054,1163.279907,2139892
28-02-2017,1244.75,1245,1225,1233.119995,1152.244263,2354828
01-03-2017,1239.949951,1250.949951,1235,1239.780029,1158.467773,1130374
02-03-2017,1243.349976,1255,1235.030029,1250.719971,1168.69043,1544942
03-03-2017,1246,1249.849976,1237.699951,1247.030029,1165.242065,1013970
06-03-2017,1240,1242,1227.280029,1236.25,1155.169067,1400694
07-03-2017,1241.449951,1252.5,1237.530029,1249.900024,1167.92395,1511672
08-03-2017,1251,1260,1246.099976,1256.099976,1173.717041,1791510
09-03-2017,1257.069946,1262,1252.030029,1259.880005,1177.249146,858468
10-03-2017,1259.800049,1274.780029,1256.969971,1271.119995,1187.752075,1171420
14-03-2017,1278.400024,1293.569946,1275.530029,1283.75,1199.553955,3402294
15-03-2017,1286,1286.069946,1246.930054,1249.150024,1167.223145,3022496
16-03-2017,1253,1263.5,1253,1260.449951,1177.78186,1571818
17-03-2017,1273,1273,1254.880005,1262.880005,1180.052734,2593152
20-03-2017,1262.969971,1262.969971,1233,1240,1158.673218,3487540
21-03-2017,1241,1246,1232.5,1243.349976,1161.803345,3373700
22-03-2017,1240.069946,1248,1234.969971,1239.469971,1158.177734,1888716
23-03-2017,1241,1242.530029,1223.599976,1230.180054,1149.497314,2620638
24-03-2017,1234.900024,1234.900024,1211.650024,1213.599976,1134.004517,5099814
27-03-2017,1213.469971,1220,1203,1206.030029,1126.931152,2181270
28-03-2017,1205,1221.699951,1205,1214.969971,1135.28479,1153158
29-03-2017,1218,1225.400024,1212.800049,1222.300049,1142.134033,1717764
30-03-2017,1222.449951,1232.5,1217.5,1220.5,1140.452271,2986086
31-03-2017,1219.199951,1220.430054,1207.5,1215.900024,1136.153809,1867044
03-04-2017,1217.5,1217.5,1204.099976,1205.849976,1126.763062,1196888
05-04-2017,1209.949951,1209.949951,1197.5,1200.619995,1121.875854,2905568
06-04-2017,1200,1205,1196.280029,1200.030029,1121.324829,1720704
07-04-2017,1197.449951,1216.619995,1196.069946,1214.530029,1134.873901,2277012
10-04-2017,1216,1224.5,1202.5,1211.119995,1131.687378,2543264
11-04-2017,1208.650024,1221.550049,1203,1209.650024,1130.313843,1557784
12-04-2017,1211.25,1214,1191.5,1196.619995,1118.138428,1050538
13-04-2017,1200,1204.5,1160.530029,1164.319946,1087.956665,2500472
17-04-2017,1165.199951,1166.449951,1147.569946,1157.430054,1081.518677,2270882
18-04-2017,1165,1167.099976,1151.030029,1154.400024,1078.687256,1730620
19-04-2017,1131.75,1174.349976,1126.400024,1149.569946,1074.174316,5626812
20-04-2017,1152.650024,1166,1145.469971,1162.75,1086.489746,1268842
21-04-2017,1164.550049,1167.819946,1150.5,1155.400024,1079.621948,1161154
24-04-2017,1150,1169.819946,1141.25,1164.050049,1087.70459,2000020
25-04-2017,1164,1172.219971,1151.349976,1155.75,1079.948975,3148710
26-04-2017,1170,1171.969971,1151.530029,1155.180054,1079.416504,2187438
27-04-2017,1153.030029,1163.900024,1138.819946,1151.319946,1075.809326,5773186
28-04-2017,1147,1149.380005,1134,1136.569946,1062.026733,2540510
02-05-2017,1147,1151,1140,1144.949951,1069.857056,2382696
03-05-2017,1147.5,1172.5,1134.25,1168.650024,1092.002808,3514406
04-05-2017,1174.969971,1175,1154.400024,1165.050049,1088.638916,2708208
05-05-2017,1154,1166.25,1151.25,1160.25,1084.153564,1682474
08-05-2017,1160.5,1173.699951,1158.849976,1171.219971,1094.404175,1071782
09-05-2017,1171.969971,1180.5,1166.280029,1176.280029,1099.132324,1790270
10-05-2017,1177.5,1178.069946,1158,1166.219971,1089.7323,1206388
11-05-2017,1173.650024,1180,1161.380005,1174.719971,1097.674683,2071302
12-05-2017,1171.650024,1184.949951,1160.030029,1180.319946,1102.907349,2314446
15-05-2017,1187.550049,1188.969971,1170.800049,1182.550049,1104.991211,1817604
16-05-2017,1190,1217.5,1186.719971,1214.569946,1134.911133,3601026
17-05-2017,1216.75,1230.380005,1211.5,1227.680054,1147.161133,2876198
18-05-2017,1225,1286,1221.119995,1268.099976,1184.930054,5138594
19-05-2017,1268.099976,1270.280029,1243,1253.569946,1171.353149,1786044
22-05-2017,1255,1276.880005,1255,1265.680054,1182.668701,1663940
23-05-2017,1266.599976,1282.069946,1257,1260.849976,1178.155518,2748596
24-05-2017,1267.400024,1285,1264.819946,1279.569946,1195.647949,2534548
25-05-2017,1288.5,1318.780029,1284,1312.300049,1226.231323,4094094
26-05-2017,1312.5,1313.430054,1282.319946,1289.119995,1204.571655,1362550
29-05-2017,1289.5,1298.25,1282,1286.430054,1202.058105,1749290
30-05-2017,1280,1287.969971,1262.5,1275.550049,1191.891602,927634
31-05-2017,1266.5,1286.25,1264,1273.300049,1189.789307,2502730
01-06-2017,1265,1282,1265,1276.800049,1193.059692,1080064
02-06-2017,1278.119995,1295.930054,1276.25,1282.449951,1198.339111,1355648
05-06-2017,1282.5,1309.949951,1280.069946,1301.969971,1216.578979,1500188
06-06-2017,1315.5,1354.469971,1315,1348,1259.589966,5946720
07-06-2017,1348.5,1350,1288.280029,1307.619995,1221.858154,4927776
08-06-2017,1299,1302.469971,1257.75,1260.800049,1178.109253,3330714
09-06-2017,1260,1273.699951,1243,1253.5,1171.287964,3148034
12-06-2017,1248.5,1256.449951,1235.199951,1243.599976,1162.036987,1626506
13-06-2017,1232.5,1240.550049,1223.5,1225.780029,1171.286987,1175414
14-06-2017,1227.5,1238,1227.5,1235.099976,1180.192261,1489142
15-06-2017,1234.5,1234.849976,1202.5,1205.599976,1152.003906,2997198
16-06-2017,1207.469971,1217.5,1193.25,1199.849976,1146.509277,2450426
19-06-2017,1208.449951,1223.180054,1202.569946,1215.849976,1161.798096,1644742
20-06-2017,1215.5,1224.5,1190.150024,1222.5,1168.152466,1670958
21-06-2017,1220,1221.069946,1198.599976,1203.150024,1149.662842,1657818
22-06-2017,1204.5,1215.5,1192.5,1197.430054,1144.197021,5775882
23-06-2017,1199.699951,1206.969971,1177,1180.849976,1128.35437,1424756
27-06-2017,1175.300049,1192.349976,1165.800049,1171.430054,1119.352905,1974330
28-06-2017,1174.949951,1179,1167.5,1175.030029,1122.792969,1789726
29-06-2017,1179.5,1186.030029,1161.550049,1166.619995,1114.756836,2471826
30-06-2017,1162.199951,1188.5,1161.550049,1181.180054,1128.669556,1753848
03-07-2017,1178.699951,1191.530029,1171.550049,1186.800049,1134.039795,1475956
04-07-2017,1186.650024,1190.219971,1175.030029,1183.430054,1130.81958,1215134
05-07-2017,1180.400024,1182.5,1172.5,1178,1125.630859,815856
06-07-2017,1179.5,1180.949951,1170.050049,1173.780029,1121.598633,1026788
07-07-2017,1175,1178.219971,1162.75,1165.969971,1114.135376,1232090
10-07-2017,1203,1222.449951,1189.469971,1217.469971,1163.346191,783608
11-07-2017,1213,1257.400024,1213,1237.900024,1182.86792,3537504
12-07-2017,1241.25,1241.650024,1215.050049,1219.719971,1165.496094,2646450
13-07-2017,1222.5,1236,1213.300049,1223.199951,1168.821411,3131960
14-07-2017,1191.5,1212.5,1187.5,1198.719971,1145.429688,4508432
17-07-2017,1198.849976,1211.050049,1191.099976,1197.719971,1144.474243,2211822
18-07-2017,1198.069946,1221.5,1198.069946,1204.180054,1150.647095,1908002
19-07-2017,1207.75,1230,1207.550049,1224.800049,1170.350342,3915576
20-07-2017,1224.619995,1228.449951,1215.25,1222.349976,1168.009277,1182504
21-07-2017,1217.449951,1250,1217.280029,1245.599976,1190.225464,2148416
24-07-2017,1241,1270,1241,1265.349976,1215.930786,2271402
25-07-2017,1262.880005,1290,1259.199951,1285.75,1235.53418,2678832
26-07-2017,1280,1287.5,1273.5,1278,1228.086914,1459826
27-07-2017,1271.099976,1292.400024,1233.25,1240.849976,1192.387695,4255304
28-07-2017,1240.5,1246.530029,1221,1242.150024,1193.637085,1382752
31-07-2017,1235.5,1259.5,1231.5,1245.900024,1197.240356,2019662
01-08-2017,1250,1260.380005,1245.5,1250.819946,1201.968262,1747460
02-08-2017,1250,1254,1231,1236.900024,1188.591919,1251024
03-08-2017,1240,1251,1233.219971,1244.719971,1196.106812,1882548
04-08-2017,1245.400024,1264.150024,1244,1261.400024,1212.135132,1387890
07-08-2017,1258.25,1260,1240.599976,1251.719971,1202.833252,1885520
08-08-2017,1256,1264.300049,1248.150024,1251.530029,1202.650757,1073958
09-08-2017,1250,1261.430054,1246.650024,1256,1206.945923,992946
10-08-2017,1254.5,1260.300049,1243.180054,1255.719971,1206.67688,1526172
11-08-2017,1249.949951,1267.5,1241.5,1248.030029,1199.287354,1394736
14-08-2017,1251.5,1254.949951,1231.5,1234.699951,1186.477905,786504
16-08-2017,1242,1271.900024,1232.599976,1246.180054,1197.509521,1373340
17-08-2017,1250.349976,1252.5,1231.050049,1242.819946,1194.28064,1752374
18-08-2017,1237,1274.949951,1235.699951,1256.900024,1207.810791,2837356
21-08-2017,1252.75,1274.5,1247.150024,1264.400024,1215.0177,2304834
22-08-2017,1261.5,1269.75,1246,1248.780029,1200.008057,1131326
23-08-2017,1252.5,1258.400024,1236.569946,1244.719971,1196.106812,1562272
24-08-2017,1248.849976,1258.969971,1243.069946,1248.300049,1199.546753,1623908
28-08-2017,1252.300049,1252.699951,1230.5,1243.650024,1195.078125,2036796
29-08-2017,1241,1248,1231.969971,1235.430054,1187.179565,1312602
30-08-2017,1240.5,1245,1230.050049,1242.280029,1193.761841,970782
31-08-2017,1242.5,1252.199951,1233.319946,1248.180054,1199.431519,1784664
01-09-2017,1240,1249.030029,1218.280029,1228.219971,1180.250854,1702330
04-09-2017,1226.550049,1230.5,1219,1228.099976,1180.135742,1062544
05-09-2017,1230,1245,1218.530029,1242.180054,1193.665649,1165994
06-09-2017,1234.069946,1237.430054,1225,1226.599976,1178.694214,1228764
07-09-2017,1229,1234.199951,1225.530029,1230.050049,1182.009644,870636
08-09-2017,1226.880005,1237,1226.280029,1235.300049,1187.054321,1021134
11-09-2017,1235.599976,1241.469971,1225,1227.219971,1179.289917,732764
12-09-2017,1236.949951,1248.5,1228.5,1244.219971,1195.626221,1396460
13-09-2017,1250,1265.819946,1237.599976,1244.599976,1195.991455,1278980
14-09-2017,1241,1248.800049,1235.949951,1243.469971,1194.905396,1081510
15-09-2017,1249.5,1258.5,1242.5,1253.030029,1204.091919,2944072
18-09-2017,1252.469971,1259.469971,1244.619995,1249.530029,1200.72876,726600
19-09-2017,1252.5,1252.5,1245.75,1249.119995,1200.334961,782754
20-09-2017,1257,1257,1237.150024,1246.780029,1198.08606,1334642
21-09-2017,1245.530029,1270.5,1240,1262.449951,1213.144043,2438740
22-09-2017,1259.949951,1263.449951,1246,1251.800049,1202.910156,2435396
25-09-2017,1248.280029,1267,1246.380005,1255.380005,1206.35022,1599558
26-09-2017,1255,1263.199951,1233,1237.319946,1188.995483,1449230
27-09-2017,1245,1256.099976,1236.880005,1247.5,1198.777832,2010356
28-09-2017,1247.349976,1257,1226,1238.219971,1189.860229,4332866
29-09-2017,1239.5,1242,1210.75,1217.969971,1170.401123,1985014
03-10-2017,1220,1227.150024,1213.530029,1224.219971,1176.407104,1923006
04-10-2017,1224.800049,1227,1212.5,1221.150024,1173.457275,1300778
05-10-2017,1220.5,1221.719971,1212.199951,1214.800049,1167.355225,1684686
06-10-2017,1215,1227.5,1214.030029,1223.319946,1175.542358,1389188
09-10-2017,1220.530029,1233.969971,1220.530029,1227.050049,1179.126709,1773616
10-10-2017,1227.5,1234.969971,1225.619995,1229.619995,1181.596313,1222010
11-10-2017,1230,1257.219971,1228.380005,1250.180054,1201.353394,1527746
12-10-2017,1256.5,1277.5,1253.5,1274.099976,1224.338989,5006356
13-10-2017,1274.099976,1304.469971,1261.5,1279.300049,1229.33606,4066320
16-10-2017,1277.530029,1295,1277.530029,1292.199951,1241.732178,1218590
17-10-2017,1292.5,1307.469971,1288.780029,1297.280029,1246.614014,1443016
18-10-2017,1297.5,1306.819946,1290,1293.300049,1242.789185,1514144
19-10-2017,1296,1297.900024,1285.5,1291.949951,1241.491943,86822
23-10-2017,1292,1314.5,1273.719971,1293.949951,1243.413818,1886088
24-10-2017,1310,1310.449951,1284.530029,1289.199951,1238.849365,1339020
25-10-2017,1289.25,1307,1277.5,1279.949951,1236.675415,1105106
26-10-2017,1267.550049,1284.569946,1258.949951,1269.430054,1226.51123,3007552
27-10-2017,1269,1296.569946,1265.150024,1292.150024,1248.463135,1409270
30-10-2017,1293,1310,1290.849976,1308.099976,1263.873535,1137252
31-10-2017,1300.650024,1320,1300.650024,1312,1267.641968,1592634
01-11-2017,1312,1313.430054,1289.430054,1301.430054,1257.429321,741882
02-11-2017,1304.25,1337,1303.380005,1313.069946,1268.675537,1468422
03-11-2017,1316.199951,1318.349976,1301.400024,1310.050049,1265.757813,666886
06-11-2017,1310,1335.900024,1305.880005,1332.780029,1287.719482,1377000
07-11-2017,1335,1384,1333.030029,1355.030029,1309.216919,2696892
08-11-2017,1361.5,1379.5,1359.119995,1367.5,1321.265259,1402252
09-11-2017,1375,1375,1359.650024,1368.199951,1321.941772,1152432
10-11-2017,1361.099976,1363,1346.680054,1354.380005,1308.588867,1356566
13-11-2017,1351.030029,1388.699951,1351.030029,1379.469971,1332.830933,1496996
14-11-2017,1378.280029,1378.280029,1353.75,1357.300049,1311.4104,1657252
15-11-2017,1353,1377.5,1350.680054,1352.650024,1306.917603,6670834
16-11-2017,1355,1381.5,1343.469971,1373.319946,1326.88855,1653482
17-11-2017,1374.050049,1374.050049,1351.800049,1353.650024,1307.883789,1325464
20-11-2017,1357.5,1363.449951,1347.650024,1351.719971,1306.018921,1014498
21-11-2017,1350.5,1350.5,1333,1336.469971,1291.284546,1527740
22-11-2017,1336.5,1354.849976,1336.199951,1340.319946,1295.004517,1822624
23-11-2017,1340.5,1346.5,1334.5,1340.619995,1295.294189,793470
24-11-2017,1341,1351.449951,1336.550049,1344.030029,1298.588989,2287512
27-11-2017,1344,1347.949951,1331.099976,1342.930054,1297.526245,1856786
28-11-2017,1343,1351.199951,1335,1342.650024,1297.255737,911716
29-11-2017,1338.75,1346.5,1325,1329.069946,1284.134766,1447532
30-11-2017,1326.819946,1333.469971,1311.5,1318.5,1273.922241,4299962
01-12-2017,1317.5,1334,1310.75,1314.969971,1270.511475,1031144
04-12-2017,1311,1329.25,1301.469971,1316.180054,1271.680664,1259104
05-12-2017,1315.5,1325.849976,1314.069946,1317.780029,1273.226318,1167914
06-12-2017,1318,1322.5,1306.430054,1316.650024,1272.134766,1407518
07-12-2017,1316.150024,1322.969971,1307.5,1308.619995,1264.376099,1326300
08-12-2017,1309,1322.5,1298.5,1300.75,1256.772339,1385548
11-12-2017,1304.180054,1336.319946,1304.180054,1330.550049,1285.564819,1008002
12-12-2017,1330.5,1331,1303.699951,1306.069946,1261.912354,1882246
13-12-2017,1305.699951,1325.719971,1300.5,1314.199951,1269.767578,2961458
14-12-2017,1316,1316,1265.550049,1278.900024,1235.661133,5504150
15-12-2017,1281.880005,1292.219971,1268.430054,1272.800049,1229.767334,2718138
18-12-2017,1268.5,1294.469971,1247.180054,1290.25,1246.627075,2180664
19-12-2017,1288,1298.900024,1282.349976,1287.650024,1244.115112,1801952
